id,version,set_num
6109,1,7860-1
6111,1,156-1
6112,1,Munich-1
6113,1,10067-1
6114,1,2064-1
6116,1,31060-1
6117,1,K8645-1
6118,1,10167-1
6119,1,60084-1
6120,1,7830-1
6121,1,1284-1
6125,1,7715-1
6127,1,930-1
6128,1,2856453-1
6129,1,606-2
6130,1,5853-1
6131,1,70128-1
6132,1,10561-1
6134,1,970119-1
6135,1,8879-1
6136,1,60126-1
6137,1,4428-12
6139,1,9888-1
6140,1,494-2
6141,1,871-1
6144,1,7200-1
6145,1,5260-1
6146,1,10236-1
6148,1,6772-1
6149,1,214.8-1
6150,1,60024-17
6151,1,75058-1
6152,1,7534-1
6156,1,6315-1
6159,1,3860-1
6160,1,9695-1
6161,1,2111-1
6164,1,8684-1
6165,1,9021-1
6167,1,8603-1
6168,1,3066-3
6170,1,TRULUMIERE-1
6172,1,41144-1
6173,1,6699-1
6174,1,7979-1
6175,1,30302-1
6177,1,7722-1
6179,1,851015-1
6180,1,7246-1
6181,1,K8008-1
6183,1,75111-1
6184,1,242-1
6185,1,21123-1
6186,1,5002930-1
6187,1,41035-1
6188,1,948-1
6189,1,4000007-1
6190,1,8957-1
6192,1,8443-1
6193,1,805-1
6194,1,K8942-1
6196,1,40218-1
6199,1,6492-1
6200,1,5275-1
6202,1,75114-1
6203,1,1492-1
6204,1,40012-1
6205,1,66247-1
6206,1,2250-2
6208,1,71008-1
6209,1,40193-1
6210,1,1342-1
6211,1,3677-1
6212,1,7721-1
6213,1,9664-1
6215,1,3558-1
6216,1,383-2
6217,1,5003586-1
6218,1,8517-1
6219,1,708-3
6220,1,7179-1
6223,1,6299-10
6224,1,3430-1
6225,1,4117-1
6226,1,42038-1
6227,1,970623-1
6229,1,7725-1
6231,1,8859-1
6232,1,30167-1
6233,1,933-1
6235,1,27-2
6236,1,21128-1
6237,1,5271-1
6238,1,4616-1
6239,1,5003-1
6240,1,70739-1
6241,1,K9833-1
6242,1,75055-1
6243,1,4746-1
6246,1,1215-2
6248,1,238-5
6249,1,7504-1
6251,1,75023-21
6253,1,kabdino-1
6254,1,5914-1
6255,1,9395-1
6257,1,76029-1
6258,1,4428-9
6259,1,10144-1
6261,1,3464-1
6262,1,970669-1
6263,1,45500-1
6264,1,1562-1
6265,1,421-1
6266,1,8827-15
6267,1,60063-12
6268,1,70502-1
6269,1,3316-12
6272,1,7094-1
6274,1,8264-1
6275,1,75056-21
6276,1,66397-1
6277,1,75056-16
6279,1,214.5-1
6280,1,75023-24
6282,1,K7906-1
6283,1,4219-1
6284,1,4024-2
6288,1,60063-24
6290,1,503-1
6291,1,3540-1
6292,1,6848-1
6293,1,5038-1
6294,1,7853-1
6296,1,66329-1
6298,1,155-1
6301,1,4181-1
6302,1,4998-1
6303,1,8115-1
6307,1,21034-1
6309,1,3636-1
6310,1,30310-1
6311,1,7958-6
6312,1,7664-1
6316,1,6049-1
6317,1,45507-1
6319,1,2856089-1
6320,1,4032-2
6321,1,40081-2
6322,1,7724-24
6323,1,3183-1
6324,1,8589-3
6325,1,2171-1
6326,1,2260-1
6327,1,5113-1
6328,1,31014-1
6329,1,3557-1
6330,1,K4531-1
6331,1,K8725-1
6332,1,41301-1
6333,1,10697-1
6334,1,7683-1
6335,1,6350-1
6336,1,65849-1
6337,1,21033-1
6338,1,3346-1
6340,1,3647-1
6341,1,19-2
6344,1,1480-1
6345,1,918-yellow-2
6346,1,7110-1
6347,1,7251-1
6349,1,10007-1
6350,1,21015-1
6351,1,8229-1
6352,1,71171-1
6354,1,8800-1
6355,1,40030-1
6356,1,1146-1
6357,1,TRUJOKERMECH-1
6358,1,30320-1
6360,1,7955-1
6361,1,5952-1
6362,1,6016-1
6363,1,3759-1
6368,1,4991-1
6369,1,8542-1
6371,1,K4479-1
6375,1,4428-14
6377,1,5279-1
6378,1,601-1
6379,1,415-1
6381,1,643-1
6382,1,7996-1
6383,1,8967-1
6384,1,LBCITYSPACE-1
6385,1,40133-1
6386,1,853092-1
6387,1,8661-1
6388,1,3564-1
6389,1,1109-1
6390,1,2872-1
6391,1,7044-1
6392,1,6031-1
6394,1,70721-1
6395,1,6666-1
6397,1,213-1
6398,1,615-2
6399,1,DKAtlantis-1
6400,1,30088-1
6402,1,5004853-1
6403,1,70012-1
6404,1,979760-1
6405,1,41040-23
6408,1,1240-2
6409,1,10179-1
6410,1,632-1
6411,1,41049-1
6412,1,1867-1
6413,1,42029-1
6414,1,NEX271611-1
6415,1,LOC391507-1
6416,1,20214-1
6417,1,660-1
6418,1,5319-1
6419,1,42032-1
6420,1,7173-1
6421,1,333-1
6422,1,2964-1
6423,1,65186-1
6424,1,65573-1
6426,1,65767-1
6427,1,10542-1
6428,1,3432-1
6430,1,1380-1
6432,1,891-1
6434,1,812-2
6435,1,103-1
6437,1,1310-1
6438,1,7890-1
6439,1,6299-22
6440,1,7724-22
6441,1,21115-1
6442,1,7679-1
6443,1,238-3
6444,1,41505-1
6447,1,K8927-1
6448,1,853176-1
6449,1,970677-1
6451,1,comcon004-1
6452,1,7574-13
6453,1,kabspace-1
6454,1,8851-1
6455,1,7417-1
6456,1,7257-1
6457,1,2841-1
6458,1,7772-1
6462,1,21304-1
6463,1,4806-1
6464,1,266-1
6466,1,7724-17
6467,1,521-14
6469,1,851343-1
6470,1,3300000-1
6471,1,3788-1
6474,1,8667-1
6477,1,9486-1
6480,1,3761-1
6481,1,7553-18
6484,1,41538-1
6485,1,5307-1
6486,1,65769-1
6487,1,852351-1
6490,1,31049-1
6494,1,297-1
6495,1,5129-1
6496,1,8684-5
6497,1,30012-1
6499,1,3721-1
6500,1,6514-1
6503,1,7235-1
6504,1,40148-1
6505,1,9584-1
6506,1,10539-1
6508,1,45570-1
6509,1,7261-2
6510,1,3081-1
6511,1,44019-1
6513,1,4013-1
6514,1,K7419-1
6517,1,70138-1
6521,1,7800-1
6522,1,10555-1
6523,1,9756-1
6524,1,875-1
6525,1,1545-1
6526,1,41109-1
6529,1,79110-1
6530,1,66427-1
6531,1,8578-1
6532,1,5004129-1
6535,1,41016-15
6536,1,850445-1
6538,1,9999-1
6539,1,21113-1
6540,1,10575-1
6541,1,Annapolis-1
6542,1,4186875-1
6543,1,60021-1
6544,1,KCCHP-1
6545,1,2707-1
6546,1,7979-11
6547,1,75028-1
6550,1,106-1
6553,1,3791-1
6554,1,40194-1
6556,1,5002467-1
6557,1,117-1
6558,1,2250-11
6560,1,8701-1
6561,1,6516-1
6562,1,9303-1
6563,1,964-1
6564,1,7735-1
6567,1,70816-1
6568,1,7604-1
6569,1,70161-1
6571,1,60100-1
6572,1,65028-1
6573,1,10728-1
6574,1,7314-1
6575,1,10066-1
6577,1,7575-15
6578,1,4491-1
6579,1,852701-1
6581,1,10827-1
6583,1,970118-1
6584,1,991118-1
6585,1,42011-1
6588,1,7724-16
6590,1,5233-1
6591,1,71309-1
6592,1,70605-1
6593,1,8860-1
6596,1,Frisco-1
6597,1,5919-1
6598,1,4801-1
6600,1,5000437-1
6601,1,136-1
6603,1,8991-1
6606,1,10116-1
6607,1,LOC391502-1
6609,1,5858-1
6610,1,75000-1
6611,1,8909-1
6612,1,7049-1
6615,1,5679-1
6616,1,775-1
6617,1,4524-24
6618,1,7175-1
6619,1,10211-1
6622,1,3504-1
6623,1,1360-1
6624,1,928-1
6626,1,b63de-01
6627,1,5802-1
6629,1,3830-1
6630,1,8969-1
6631,1,6410-1
6632,1,2539-1
6633,1,9823-1
6635,1,6027-1
6636,1,6861-1
6637,1,b56de-01
6638,1,75151-1
6639,1,2928-1
6646,1,3420-3
6647,1,7345-1
6648,1,5871-1
6650,1,7592-1
6654,1,1076-20
6656,1,7264-1
6658,1,333-2
6660,1,4347-3
6663,1,5004419-1
6665,1,71000-4
6666,1,4805-1
6667,1,309-2
6668,1,41124-1
6669,1,1792-1
6672,1,113-1
6673,1,7719-1
6674,1,6934-1
6675,1,970041-1
6676,1,10723-1
6679,1,491-2
6680,1,6682-1
6681,1,8291-1
6684,1,40037-1
6686,1,1767-1
6688,1,4924-25
6689,1,6095-1
6690,1,30221-1
6691,1,5000672-1
6692,1,1338-1
6694,1,41056-1
6695,1,1347-1
6696,1,10197-1
6697,1,4099-1
6699,1,30130-1
6701,1,7660-1
6702,1,7904-1
6704,1,3003-1
6706,1,30050-1
6707,1,157-3
6708,1,70334-1
6709,1,3422-1
6711,1,30448-1
6712,1,3584-1
6713,1,8703-1
6714,1,PS3038-1
6716,1,4072-1
6717,1,1172-1
6718,1,452-2
6719,1,71232-1
6720,1,7676-1
6722,1,311-4
6726,1,1029-1
6728,1,255-2
6729,1,6000-1
6733,1,K7744-1
6734,1,5004262-1
6735,1,6195-1
6737,1,3708-1
6738,1,8854-1
6739,1,991336-1
6740,1,10601-1
6742,1,6358-1
6743,1,8058-1
6745,1,7958-21
6747,1,970631-1
6749,1,70725-1
6750,1,3456-1
6752,1,9755-1
6754,1,NEX271609-1
6756,1,851317-1
6757,1,1217-2
6758,1,8930-1
6761,1,9440-1
6762,1,41564-1
6763,1,970643-1
6764,1,60024-15
6765,1,2853944-1
6766,1,120-1
6767,1,5205-1
6768,1,75135-1
6769,1,10518-1
6770,1,41544-1
6771,1,1888-1
6772,1,044-1
6773,1,8131-1
6774,1,41179-1
6777,1,60024-23
6781,1,41523-1
6783,1,7141-1
6784,1,10177-1
6785,1,8827-11
6786,1,8556-1
6787,1,1490-1
6789,1,5002212-1
6791,1,5004554-1
6795,1,66378-1
6797,1,2256-1
6798,1,850910-1
6800,1,44014-1
6802,1,1076-25
6804,1,31042-1
6805,1,4032-1
6807,1,5223-1
6808,1,7687-22
6810,1,70790-1
6811,1,1749-1
6813,1,1589-2
6814,1,5770-1
6815,1,60151-1
6816,1,706-3
6818,1,42030-1
6819,1,8454-1
6822,1,852815-1
6823,1,71314-1
6824,1,41030-1
6826,1,3402-1
6828,1,50003-1
6829,1,2011-2
6830,1,71002-10
6832,1,022-1
6833,1,Orlando-1
6834,1,4592-1
6836,1,30472-1
6839,1,66305-1
6840,1,850632-1
6841,1,7575-11
6842,1,852333-1
6843,1,4870-1
6844,1,NIN561609-1
6846,1,8803-12
6847,1,3872-1
6848,1,4759-1
6849,1,5004116-1
6850,1,853313-1
6851,1,4766-1
6854,1,7585-1
6855,1,76054-1
6856,1,8611-1
6858,1,700GP6-2
6859,1,79003-1
6860,1,8513-1
6861,1,6601-1
6862,1,70818-1
6863,1,7160-1
6864,1,4217-1
6865,1,9554-1
6866,1,2000416-1
6867,1,8381-1
6868,1,700.C.5-1
6869,1,30113-1
6870,1,21117-1
6871,1,5004549-1
6874,1,348-1
6875,1,316-2
6876,1,248-2
6877,1,K7317-1
6879,1,111-1
6880,1,30292-1
6883,1,70124-1
6884,1,6852-1
6885,1,7203-1
6886,1,8833-5
6888,1,60119-1
6889,1,355-1
6890,1,3330-1
6894,1,41512-1
6895,1,75118-1
6897,1,9473-1
6898,1,314-2
6900,1,1098-1
6901,1,6868-1
6902,1,21109-1
6904,1,8000-1
6906,1,5524-1
6907,1,970640-1
6908,1,1277-1
6909,1,4023-1
6910,1,8269-1
6911,1,6104-1
6912,1,1806-1
6914,1,4024-9
6915,1,1224-2
6916,1,5256-1
6917,1,7419-1
6918,1,4595-1
6920,1,9713-1
6921,1,TRUTIE-1
6923,1,60133-1
6926,1,75120-1
6927,1,4177-1
6928,1,6299-12
6929,1,40038-1
6931,1,88000-1
6932,1,41533-1
6933,1,1605-1
6934,1,6673-1
6937,1,8414-1
6938,1,NK271604-1
6940,1,60063-18
6941,1,30170-1
6942,1,40183-1
6944,1,700.28-1
6945,1,5000-1
6946,1,41016-11
6949,1,42026-2
6950,1,1920-1
6951,1,3549-1
6952,1,445A-1
6953,1,6971-1
6956,1,8624-1
6957,1,7634-1
6958,1,70167-1
6959,1,417-3
6960,1,518-9
6966,1,5057-1
6967,1,1231-3
6968,1,3714-1
6969,1,4000015-1
6970,1,1477-1
6971,1,5837-1
6973,1,2063-1
6974,1,4537-1
6975,1,3182-1
6977,1,5004602-1
6979,1,3488-1
6981,1,75150-1
6982,1,8576-1
6984,1,6520-1
6985,1,9764-1
6986,1,10507-1
6987,1,8132-1
6988,1,700-1
6989,1,4566-1
6990,1,K5862-1
6991,1,7553-9
6992,1,31022-1
6993,1,30186-1
6994,1,2170-1
6995,1,6552-1
6996,1,76016-1
6997,1,853345-1
6999,1,Columbus-1
7000,1,161-1
7001,1,30254-1
7003,1,10831-1
7004,1,9780545703307-1
7005,1,368-1
7006,1,71014-11
7007,1,9694-1
7008,1,853469-1
7009,1,3581-1
7010,1,4000008-1
7011,1,8875-1
7013,1,60010-1
7014,1,1355-1
7015,1,1076-2
7016,1,30304-1
7017,1,8708-1
7018,1,75015-1
7020,1,2878-1
7021,1,1224.1-1
7022,1,4648933-1
7023,1,850-1
7024,1,8358-1
7025,1,71004-0
7026,1,4659607-1
7027,1,3481-1
7028,1,9929-1
7029,1,71009-11
7031,1,6532-1
7032,1,8199-1
7033,1,5259-1
7034,1,60090-1
7035,1,7743-1
7036,1,2710-1
7037,1,7733-1
7038,1,6400-1
7039,1,3305-2
7040,1,60098-1
7041,1,670-1
7042,1,4291-1
7044,1,2047-1
7045,1,7474-1
7046,1,795-1
7047,1,6440-1
7049,1,10693-1-s1
7050,1,6867-1
7051,1,CCegg-1
7054,1,8190-1
7056,1,8258-1
7057,1,1097-1
7060,1,4575-1
7061,1,71004-3
7062,1,2000421-1
7063,1,10673-1
7064,1,620-1
7065,1,9793-1
7067,1,40058-1
7068,1,4800-1
7070,1,9870-1
7072,1,491-1
7073,1,8913-1
7075,1,3537-1
7076,1,8423-1
7078,1,8728-1
7079,1,1054-1
7080,1,9301-1
7081,1,79106-1
7084,1,4000001-1
7085,1,685-2
7087,1,MMMB010-1
7089,1,8858-1
7090,1,Leeds-1
7094,1,41016-22
7096,1,6299-17
7097,1,799-1
7098,1,comcon028-1
7099,1,79122-1
7100,1,3548-1
7101,1,9975-1
7102,1,7945-1
7103,1,NIN891507-1
7104,1,1324-1
7105,1,647-1
7106,1,4588-1
7108,1,7667-1
7109,1,5114-1
7110,1,3743-1
7111,1,60065-1
7114,1,4524-8
7115,1,1713-1
7116,1,11909-1
7118,1,9867-1
7119,1,70113-1
7120,1,7904-16
7121,1,3646-1
7122,1,9864-1
7123,1,7697-1
7124,1,258-1
7126,1,1349-1
7127,1,5004263-1
7128,1,1060-1
7130,1,1843-3
7131,1,75134-1
7132,1,373-1
7133,1,8672-1
7134,1,1386-1
7135,1,520-16
7136,1,40025-1
7137,1,3930-1
7139,1,30062-1
7141,1,3809-1
7142,1,3409-2
7145,1,366-1
7146,1,852146-1
7148,1,LBFIRERESCUE-1
7149,1,3184-1
7151,1,66345-1
7153,1,70132-1
7156,1,75152-1
7157,1,970017-1
7158,1,5103-1
7159,1,970613-1
7161,1,450-1
7163,1,1680-1
7166,1,71012-4
7167,1,4428-15
7168,1,2774-1
7169,1,7220-1
7172,1,4298-1
7174,1,70014-1
7175,1,71000-15
7176,1,4347-1
7177,1,8608-1
7180,1,7042-1
7182,1,10004-1
7184,1,7135-1
7185,1,5003026-1
7186,1,250-1
7187,1,K3538-1
7188,1,1651-1
7190,1,5380-1
7191,1,5000463-1
7193,1,8007-1
7194,1,1253-1
7195,1,6691-1
7196,1,44018-1
7197,1,60137-1
7198,1,620-3
7199,1,SW911607-1
7200,1,3454-1
7201,1,65363-1
7202,1,3601-1
7203,1,9480-1
7204,1,70801-1
7205,1,40003-1
7208,1,3569-1
7209,1,65153-1
7211,1,163-1
7212,1,7892-1
7213,1,7724-21
7214,1,7324-4
7216,1,70171-1
7217,1,5159-1
7218,1,7198-1
7219,1,10241-1
7220,1,673F-1
7221,1,1646-1
7222,1,354-1
7223,1,2876-1
7224,1,41051-1
7225,1,40024-1
7227,1,9942-1
7228,1,3071-1
7229,1,4924-3
7230,1,851687-1
7231,1,3571-1
7233,1,MS1040-1
7234,1,6738-1
7235,1,8139-1
7238,1,20008-1
7239,1,3683-1
7240,1,1223-3
7241,1,3197-1
7242,1,1189-1
7243,1,654-1
7244,1,700.20-1
7245,1,7687-6
7246,1,3847-1
7248,1,6506-1
7249,1,4209-1
7250,1,21019-1
7251,1,313-1
7253,1,8805-9
7254,1,8805-1
7255,1,7553-14
7256,1,5144-1
7257,1,60082-1
7259,1,7078-1
7260,1,71009-4
7261,1,K4706-1
7263,1,3736-1
7264,1,8546-1
7265,1,6006139-1
7267,1,10118-1
7268,1,919-1
7269,1,31026-1
7271,1,40008-1
7272,1,1140-1
7275,1,3781-1
7276,1,1205-1
7277,1,5004553-1
7278,1,9644-1
7281,1,238-4
7282,1,9580-1
7284,1,71014-13
7286,1,VPorient-1
7287,1,70131-1
7288,1,6010-1
7290,1,10693-1
7291,1,1699-1
7292,1,9743-1
7294,1,7166-1
7296,1,1825-1
7298,1,6419-1
7299,1,10212-1
7300,1,6073-1
7302,1,75056-18
7304,1,8889-1
7307,1,9783-1
7308,1,70144-1
7309,1,6453-1
7310,1,4169306b-1
7311,1,5584-1
7313,1,1275-1
7314,1,4587-1
7315,1,6094-1
7316,1,9452-1
7318,1,327-1
7319,1,LOC391409-1
7320,1,7952-3
7321,1,1562-3
7322,1,7952-6
7323,1,6364-1
7324,1,1298-17
7325,1,MMMB023-1
7326,1,71010-3
7327,1,71004-1
7329,1,5001266-1
7330,1,1185-1
7331,1,SDCC2015-3
7332,1,5969-1
7334,1,5306-1
7336,1,4630-1
7338,1,1428-1
7339,1,70205-1
7340,1,41150-1
7341,1,8466-1
7344,1,5529-2
7345,1,41025-1
7347,1,40103-1
7348,1,66435-1
7351,1,7324-3
7354,1,9469-1
7355,1,41568-1
7356,1,5125-1
7357,1,1772-1
7359,1,5164-1
7361,1,4027-1
7363,1,7324-1
7365,1,7537-1
7366,1,7904-5
7367,1,2855057-1
7368,1,5001357-1
7369,1,8804-9
7370,1,5801-1
7371,1,8880-1
7373,1,1188-1
7374,1,7804-1
7375,1,4524-15
7376,1,6257-1
7377,1,1695-1
7378,1,7921-1
7379,1,1787-1
7380,1,5821-1
7381,1,5659-1
7382,1,41016-21
7384,1,5003584-1
7385,1,853464-1
7386,1,5269-1
7388,1,7734-1
7389,1,5254-1
7390,1,5004066-1
7391,1,K10194-1
7396,1,900-2
7397,1,8077-1
7398,1,LOC214-1
7399,1,75053-1
7400,1,2856081-1
7401,1,75051-1
7402,1,B100-1
7406,1,140-1
7407,1,41999-1
7408,1,6535-1
7409,1,9742-1
7412,1,41103-1
7413,1,60024-19
7415,1,7730-1
7417,1,3658-1
7418,1,6600-1
7419,1,5234-1
7420,1,10224-1
7421,1,21001-1
7422,1,6053-1
7424,1,llca10-1
7426,1,8964-1
7427,1,71009-8
7428,1,5313-1
7429,1,1370-1
7430,1,kabbasic-1
7434,1,5084-1
7437,1,40073-1
7438,1,6005188-1
7441,1,4282-1
7444,1,2250-10
7445,1,9608-1
7447,1,2155-1
7448,1,8683-6
7449,1,40016-1
7451,1,75090-1
7452,1,53850006-1
7454,1,71001-10
7455,1,8828-1
7456,1,651-1
7457,1,8531-2
7458,1,5006-1
7462,1,8792-1
7463,1,8655-1
7464,1,30521-1
7465,1,1551-1
7466,1,6662-1
7467,1,5000245-1
7468,1,1198-1
7469,1,1168-1
7470,1,71017-3
7472,1,4124-11
7473,1,7046-1
7474,1,K10039-1
7475,1,8529-1
7476,1,6918-1
7477,1,8831-5
7478,1,880010-1
7479,1,60023-1
7481,1,852347-1
7482,1,K4487-1
7483,1,9847-2
7484,1,9213-1
7486,1,1730-1
7487,1,KT205-1
7489,1,5618-1
7493,1,40227-1
7496,1,8587-3
7499,1,8959-1
7500,1,956-1
7501,1,71004-14
7502,1,8856-1
7503,1,1815-1
7504,1,4816-1
7505,1,75101-1
7507,1,425-1
7509,1,689-1
7510,1,8386-1
7513,1,8109-1
7514,1,819-1
7515,1,75874-1
7516,1,KT106-1
7519,1,10801-1
7520,1,71004-8
7521,1,75056-2
7523,1,30114-1
7524,1,K720x-1
7525,1,lwp04-1
7527,1,comcon021-1
7529,1,4428-11
7532,1,5001377-1
7534,1,1200-2
7536,1,5139-1
7537,1,3486-1
7538,1,60063-14
7540,1,1076-17
7541,1,621-2
7543,1,10176-1
7545,1,8621-1
7547,1,7851-1
7548,1,6690-1
7550,1,8803-2
7551,1,Braintree-1
7552,1,6693-1
7553,1,6546-1
7554,1,6958-1
7555,1,3067-1
7557,1,853-1
7558,1,970622-1
7559,1,520-4
7562,1,5001309-1
7563,1,8902-1
7565,1,MFCN-1
7566,1,3870-1
7568,1,5188-1
7569,1,7886-1
7573,1,70151-1
7577,1,71002-4
7579,1,75008-1
7581,1,70720-1
7582,1,6156-1
7583,1,4524-4
7584,1,2235-1
7585,1,4505-1
7587,1,7475-1
7588,1,6417-1
7589,1,214.2-1
7590,1,30446-1
7592,1,75870-1
7594,1,6597-1
7595,1,8092-1
7596,1,853461-1
7597,1,70160-1
7598,1,9735-1
7599,1,745-1
7602,1,5901-1
7603,1,5681-1
7604,1,45504-1
7606,1,7958-14
7608,1,21303-2
7609,1,30210-1
7610,1,40145-1
7611,1,850602-1
7612,1,6127-1
7613,1,1392-1
7614,1,5003574-1
7615,1,71011-5
7618,1,66225-1
7619,1,7155-1
7620,1,6329-1
7621,1,10584-1
7622,1,6937-1
7623,1,723-2
7624,1,1197-2
7626,1,9581-1
7627,1,340-3
7629,1,5056-1
7631,1,853213-1
7635,1,5-4
7636,1,7146-1
7637,1,6166-1
7638,1,9478-1
7640,1,7641-1
7641,1,852331-1
7642,1,1211-2
7643,1,5315-1
7644,1,560-1
7645,1,700.24-1
7647,1,20020-1
7648,1,44021-1
7649,1,9348-1
7650,1,70781-1
7651,1,852113-1
7653,1,3628-1
7655,1,492-1
7656,1,60125-1
7658,1,LLCA30-1
7659,1,8045-1
7665,1,1295-1
7666,1,1056-1
7667,1,60050-1
7670,1,65545-1
7671,1,1620-2
7672,1,1525-1
7673,1,1330-1
7674,1,5004750-1
7676,1,71301-1
7679,1,5824-1
7682,1,10058-1
7683,1,6525-1
7684,1,9471-1
7685,1,3544-1
7686,1,5000022-1
7687,1,3675-1
7688,1,8400-1
7690,1,5892-1
7692,1,8827-3
7693,1,8606-1
7695,1,801-2
7697,1,40192-1
7700,1,403-3
7701,1,1843-2
7703,1,K7000-1
7705,1,1260-2
7707,1,K8587-1
7708,1,2250-17
7709,1,65127-1
7710,1,290-2
7712,1,8362-1
7713,1,3599-1
7714,1,5762-1
7715,1,9889-1
7716,1,1954-1
7717,1,8644-1
7719,1,4810-1
7725,1,7575-22
7726,1,10508-1
7727,1,FR561608-1
7729,1,41075-1
7730,1,31055-1
7731,1,3014-1
7733,1,852980-1
7736,1,1704-1
7740,1,30034-1
7742,1,7929-1
7743,1,4741-1
7745,1,66434-1
7746,1,6259-1
7747,1,4285970-1
7748,1,10231-1
7749,1,60107-1
7750,1,7822-1
7751,1,8630-1
7752,1,10729-1
7753,1,75023-23
7754,1,75035-1
7755,1,5895-1
7756,1,9702-1
7757,1,7797-1
7758,1,41038-1
7759,1,8683-5
7760,1,70749-1
7761,1,60024-22
7764,1,3886-1
7765,1,7324-16
7766,1,66330-1
7767,1,8613-1
7769,1,60070-1
7770,1,105-2
7771,1,8512-1
7773,1,9753-1
7774,1,6569-1
7775,1,5001386-1
7776,1,6125-1
7778,1,5002203-1
7779,1,922-1
7780,1,3733-1
7781,1,609-1
7782,1,6433-1
7788,1,5204-1
7789,1,5193-1
7790,1,53850009-1
7791,1,42055-1
7792,1,71010-14
7793,1,8095-1
7795,1,5795-1
7796,1,40028-1
7797,1,41110-1
7799,1,41040-14
7801,1,5483-1
7803,1,9241-1
7804,1,1724-1
7805,1,66491-1
7806,1,10025-1
7807,1,797-1
7811,1,561502-1
7812,1,137-1
7813,1,3731-1
7814,1,6345-1
7815,1,850929-1
7816,1,2856080-1
7817,1,6841-1
7819,1,71012-17
7821,1,8674-1
7822,1,4910-1
7823,1,LLKING-1
7824,1,7907-8
7827,1,8820-1
7828,1,5860-1
7830,1,10029-1
7831,1,356-1
7832,1,710-3
7833,1,8287-1
7834,1,5003570-1
7835,1,6593-1
7836,1,7687-8
7837,1,5761-1-b1
7839,1,41040-2
7841,1,8507-1
7842,1,8149-1
7843,1,6722-1
7844,1,8138-1
7845,1,6418-1
7846,1,7553-3
7847,1,2000409-1
7848,1,6012-1
7849,1,8589-2
7850,1,9509-1
7851,1,5002204-1
7853,1,8216-1
7854,1,5975-1
7856,1,850449-1
7858,1,1258-1
7860,1,SW911510-1
7861,1,6576-1
7864,1,8763-1
7865,1,938-1
7866,1,8805-16
7867,1,30018-1
7869,1,75159-1
7870,1,9509-18
7872,1,7979-15
7873,1,2191-1
7874,1,65221-1
7875,1,8920-1
7876,1,4078-1
7879,1,9707-1
7881,1,7687-1
7883,1,6505-1
7884,1,10024-1
7885,1,340-2
7886,1,5179-1
7887,1,1139-1
7888,1,10079-1
7890,1,5002422-1
7891,1,42033-1
7893,1,4026-1
7897,1,4139-1
7899,1,4279-1
7901,1,3548-2
7902,1,kabsoccer-1
7903,1,6018-1
7904,1,1871-1
7906,1,2000413-1
7908,1,10544-1
7909,1,60148-1
7910,1,2709-1
7912,1,5002915-1
7913,1,8505-1
7914,1,6701-1
7915,1,comcon033-1
7916,1,71012-14
7917,1,2824-19
7918,1,6143-1
7919,1,1601-1
7920,1,6385-1
7922,1,71001-1
7924,1,2148-2
7925,1,7187-1
7927,1,3615-1
7928,1,8926-1
7929,1,8684-18
7930,1,4225-1
7933,1,rrminifigs-1
7939,1,10037-1
7940,1,30246-1
7941,1,40146-1
7944,1,66389-1
7945,1,42049-1
7946,1,5643-1
7947,1,8549-1
7948,1,9854-1
7950,1,76066-1
7951,1,6862-2
7953,1,8051-1
7954,1,7723-1
7956,1,672-1
7957,1,41040-18
7958,1,107-2
7959,1,8040-1
7960,1,30027-1
7963,1,341-2
7965,1,7506-1
7966,1,2250-22
7968,1,53850012-1
7969,1,7574-11
7970,1,7861-1
7971,1,VP-5
7972,1,75019-1
7973,1,6-4
7974,1,5855-1
7975,1,10565-1
7977,1,6650-1
7978,1,6518-1
7979,1,71005-8
7981,1,199-1
7982,1,7577-1
7983,1,1068-1
7984,1,5150-1
7986,1,2-1
7988,1,3457-1
7991,1,9849-1
7992,1,60140-1
7993,1,5018-1
7994,1,79118-1
7995,1,7473-1
7997,1,911613-1
7998,1,71308-1
7999,1,2149-1
8000,1,5004799-1
8002,1,3660-1
8003,1,5528-1
8004,1,6190-1
8005,1,404-1
8006,1,31038-1
8009,1,71008-11
8011,1,409-1
8013,1,41040-19
8016,1,7324-25
8017,1,3300020-1
8018,1,SW911616-1
8019,1,7075-2
8023,1,1094-1
8025,1,65110-1
8027,1,3745-1
8028,1,5055-1
8029,1,8698-1
8030,1,21105-1
8033,1,lfv3-1
8034,1,7150-1
8035,1,3760-1
8037,1,6354-1
8044,1,30021-1
8045,1,4128-1
8046,1,3857-1
8047,1,40115-1
8051,1,Sphinx-1
8052,1,8417-1
8055,1,LLCA24-1
8058,1,8838-1
8059,1,71005-6
8061,1,8535-2
8062,1,4496-1
8063,1,8584-1
8065,1,1636-1
8066,1,6679-2
8067,1,SW911608-1
8068,1,1266-1
8069,1,1100-1
8070,1,6894-1
8071,1,VP-15
8073,1,970112-1
8074,1,8160-1
8075,1,640-1
8076,1,75082-1
8077,1,SDCC2015-1
8080,1,10696-1
8081,1,21119-1
8083,1,10078-1
8085,1,7979-5
8086,1,4963-1
8087,1,10134-1
8088,1,851338-1
8090,1,375-3
8091,1,65468-1
8092,1,10593-1
8094,1,6135-1
8095,1,8842-1
8096,1,8197-1
8098,1,Elizabeth-1
8099,1,6339-1
8100,1,8735-1
8102,1,851502-1
8103,1,70316-1
